impressionId,impressionTimestamp,userId,userType,clickedItem,clickedFeedPosition,impressions,historySize,history
a3989bd0-148e-4053-8050-24e5d88d1f49,1656953868626,d07d41d5-5a74-42e0-8444-dfd03b77f6d6,Logged,9223031724623625145,1,"9223031724623625145-1,9223031724623626928-0,9223031724623624449-0,9223031724623624454-0,9223031724623625753-0,9223031724623625665-0,9223031724623625054-0,9223031724623626549-0,9223031724623624675-0,9223031724623625179-0",50,"9223031724622292549,9223031724623614689,9223031724623613882,9223031724620041944,9223031724623613195,9223031724623611543,9223031724623535328,9223031724623610057,9223031724622262530,9223031724623542893,9223031724623616870,9223031724623092215,9223031724623618985,9223031724623619778,9223031724623618766,9223031724623620385,9223031724623617243,9223031724623618530,9223031724623617909,9223031724623618875,9223031724622800804,9223031724623619036,9223031724623530382,9223031724623623257,9223031724623622543,9223031724623623048,9223031724623624261,9223031724623622812,9223031724623624831,9223031724623623461,9223031724623622974,9223031724623616113,9223031724623625067,9223031724623625074,9223031724623625047,9223031724623625261,9223031724623625472,9223031724623625145,9223031724623624975,9223031724623625054,9223031724623625682,9223031724623625810,9223031724623626549,9223031724623626317,9223031724623625911,9223031724623626650,9223031724623608621,9223031724623624575,9223031724623626640,9223031724623619006"
e6ae84cf-5921-4e5b-8865-165a364e90d5,1656953976179,0b34092f-f8ef-45a3-ab8b-bdafcc081e0a,Logged,9223031724623625179,5,"9223031724623626549-0,9223031724623625054-0,9223031724623624675-0,9223031724623626789-0,9223031724623625179-1,9223031724623626686-0,9223031724623626545-0,9223031724623626650-0,9223031724623626048-0,9223031724623626553-0",41,"9223031724623613709,9223031724623606957,9223031724623606645,9223031724623609269,9223031724623607184,9223031724623619036,9223031724623616870,9223031724623616330,9223031724623617178,9223031724623618565,9223031724623619062,9223031724623619170,9223031724623618875,9223031724623619114,9223031724623620567,9223031724623620608,9223031724623621022,9223031724623622683,9223031724623618869,9223031724623620445,9223031724623622449,9223031724623623912,9223031724623623836,9223031724623622812,9223031724623622420,9223031724623622543,9223031724623622735,9223031724623623974,9223031724623624143,9223031724623624449,9223031724623622996,9223031724623624261,9223031724623626570,9223031724623623370,9223031724623625145,9223031724623626482,9223031724623626597,9223031724623626928,9223031724623625753,9223031724623625665,9223031724623626549"
d6f0776e-4a22-46e8-8122-22ae460e6121,1656954061131,13156611891812575346,Non-Logged,9223031724623626686,9,"9223031724623626928-0,9223031724623625665-0,9223031724623624454-0,9223031724623625054-0,9223031724623624675-0,9223031724623626789-0,9223031724623625179-0,9223031724623626570-0,9223031724623626686-1,9223031724623626545-0",41,"9223031724623612237,9223031724623610537,9223031724623613195,9223031724623613709,9223031724623611875,9223031724623616138,9223031724623613210,9223031724623615547,9223031724623617450,9223031724623616330,9223031724623613664,9223031724623618051,9223031724623615721,9223031724623613792,9223031724623618228,9223031724623616870,9223031724623614619,9223031724623618759,9223031724623619062,9223031724623610862,9223031724623616898,9223031724623618862,9223031724623614391,9223031724623619114,9223031724623620608,9223031724618898639,9223031724623618766,9223031724623622420,9223031724623618869,9223031724623623974,9223031724623624449,9223031724623618875,9223031724623623930,9223031724623622812,9223031724623625753,9223031724623623836,9223031724623625145,9223031724623625060,9223031724623611111,9223031724623626549,9223031724623626588"
0163f617-67c3-4d2d-a118-3802f9fe4d99,1656954552586,782471667010225195187,Non-Logged,9223031724623624449,2,"9223031724623625665-0,9223031724623624449-1,9223031724623624454-0,9223031724623625054-0,9223031724623624675-0,9223031724623626789-0,9223031724623626650-0,9223031724623625179-0,9223031724623626570-0,9223031724623626545-0",50,"9223031724623616212,9223031724623622735,9223031724623617670,9223031724623622812,9223031724623623256,9223031724623623386,9223031724623623616,9223031724623623473,9223031724623619778,9223031724623622543,9223031724623623257,9223031724623623461,9223031724623622888,9223031724623623675,9223031724623623757,9223031724623622720,9223031724623620585,9223031724623620382,9223031724623624120,9223031724623623714,9223031724623624143,9223031724623622897,9223031724623624230,9223031724623624046,9223031724623622974,9223031724623623974,9223031724623621549,9223031724623623700,9223031724623623930,9223031724623623927,9223031724623624081,9223031724623622996,9223031724623624357,9223031724623624170,9223031724623624177,9223031724623624168,9223031724623624039,9223031724623623030,9223031724623092907,9223031724623626005,9223031724623625145,9223031724623626130,9223031724623625753,9223031724623626586,9223031724623626686,9223031724623623101,9223031724623623875,9223031724623627371,9223031724623626928,9223031724623624675"
129011b0-95e6-4259-ab1c-ed84f665b0ba,1656954663301,5a1ac107-aa75-4d21-a71d-d519eb6c5d64,Logged,9223031724623624954,2,"9223031724623626549-0,9223031724623624954-1,9223031724623625047-0,9223031724623625916-0,9223031724623626789-0,9223031724623625642-0,9223031724623625682-0,9223031724623625060-0,9223031724623626570-0,9223031724623626686-0",50,"9223031724623618824,9223031724623572753,9223031724623619778,9223031724623620608,9223031724623620673,9223031724623621018,9223031724623620382,9223031724623618985,9223031724623622735,9223031724623622543,9223031724623623005,9223031724623622974,9223031724623622420,9223031724623089095,9223031724623623836,9223031724623623257,9223031724623622686,9223031724622598770,9223031724623623912,9223031724623622812,9223031724623624143,9223031724623624449,9223031724623624501,9223031724623623974,9223031724623415664,9223031724623625621,9223031724618656802,9223031724623625179,9223031724623398054,9223031724623267456,9223031724623625472,9223031724623625665,9223031724623625054,9223031724623624675,9223031724623625145,9223031724623625753,9223031724623625810,9223031724623626650,9223031724623584466,9223031724623624975,9223031724623624844,9223031724623620705,9223031724623623360,9223031724623624145,9223031724623617434,9223031724623615895,9223031724623611428,9223031724623617160,9223031724623617142,9223031724623626928"
e19bd82b-26d9-4f3c-8b8a-4c0a59bc7da1,1656954816731,b7bd1cfb-ee84-48fe-a6b6-8bd1926c3cf0,Logged,9223031724623626928,1,"9223031724623626928-1,9223031724623625753-0,9223031724623626549-0,9223031724623625665-0,9223031724623625054-0,9223031724623626789-0,9223031724623626650-0,9223031724623626570-0,9223031724623626686-0,9223031724623626545-0",50,"9223031724623619062,9223031724623617178,9223031724623618228,9223031724623618565,9223031724623618869,9223031724623618759,9223031724623618051,9223031724623617952,9223031724623617586,9223031724623619170,9223031724623618160,9223031724623615701,9223031724623618875,9223031724623618766,9223031724623619618,9223031724623619114,9223031724623620608,9223031724623621022,9223031724623622812,9223031724623622720,9223031724623622775,9223031724623622683,9223031724623622420,9223031724623622735,9223031724623622686,9223031724623622941,9223031724623623257,9223031724623623875,9223031724623623924,9223031724623623836,9223031724623622888,9223031724623623768,9223031724623625621,9223031724623624954,9223031724623625179,9223031724623624449,9223031724623624261,9223031724623624451,9223031724623622996,9223031724623624851,9223031724623622543,9223031724623624675,9223031724623624416,9223031724623624674,9223031724623624534,9223031724623624516,9223031724623624433,9223031724623622690,9223031724623619429,9223031724623625753"
ee669a83-8384-4d02-a048-78ce71d82759,1656954880634,2442856837494445953,Non-Logged,9223031724623626928,2,"9223031724623625145-0,9223031724623626928-1,9223031724623624454-0,9223031724623625665-0,9223031724623624675-0,9223031724623625054-0,9223031724623626549-0,9223031724623625179-0,9223031724623624954-0,9223031724623623912-0",40,"9223031724623614754,9223031724623609690,9223031724623588706,9223031724623537768,9223031724623578916,9223031724623613664,9223031724623613795,9223031724623504857,9223031724623612584,9223031724623616330,9223031724623614900,9223031724623617490,9223031724623618575,9223031724623618255,9223031724623619062,9223031724623613882,9223031724623619114,9223031724623616870,9223031724623617450,9223031724623617670,9223031724623618875,9223031724623621660,9223031724623621512,9223031724623621306,9223031724623623048,9223031724623620445,9223031724622692737,9223031724623623452,9223031724623622735,9223031724623623924,9223031724623623974,9223031724623622720,9223031724623501752,9223031724623622812,9223031724623624449,9223031724623624261,9223031724623614885,9223031724623624451,9223031724623626482,9223031724623626978"
0e947cdb-f21f-494d-b316-538991d7d44e,1656955237559,8313827246232113732,Non-Logged,9223031724623626686,3,"9223031724623624454-0,9223031724623625054-0,9223031724623626686-1,9223031724623626545-0,9223031724623626553-0,9223031724623625060-0,9223031724623625642-0,9223031724623623912-0,9223031724623625047-0,9223031724623625391-0",50,"9223031724623609690,9223031724623611111,9223031724623611428,9223031724623612237,9223031724623613709,9223031724623613171,9223031724623614885,9223031724623614711,9223031724623615721,9223031724623613282,9223031724623616870,9223031724623616330,9223031724623614391,9223031724623617450,9223031724623618575,9223031724623618565,9223031724623617178,9223031724623614619,9223031724623613937,9223031724623616245,9223031724623618160,9223031724623619062,9223031724623614900,9223031724623619088,9223031724623617855,9223031724623617160,9223031724623618985,9223031724623617045,9223031724623625145,9223031724623620608,9223031724623622420,9223031724623618875,9223031724623622543,9223031724623624866,9223031724623622720,9223031724623626570,9223031724623625665,9223031724623625682,9223031724623626650,9223031724623625753,9223031724623623836,9223031724623624449,9223031724623626549,9223031724623626928,9223031724623624675,9223031724623624261,9223031724623626048,9223031724623236307,9223031724623625179,9223031724623625592"
f6351f22-196c-4cda-9f07-6a94d04c4b7f,1656955249045,3177332774609001703,Non-Logged,9223031724623624143,4,"9223031724623623912-0,9223031724623623836-0,9223031724623622812-0,9223031724623624143-1,9223031724623623974-0,9223031724623624451-0,9223031724623625753-0,9223031724623626549-0,9223031724623625054-0,9223031724623624675-0",49,"9223031724623612320,9223031724623612579,9223031724623613170,9223031724623614409,9223031724623614754,9223031724623611759,9223031724623618643,9223031724623613195,9223031724623618644,9223031724623617855,9223031724623613795,9223031724623590510,9223031724623616870,9223031724623618575,9223031724623618565,9223031724623616330,9223031724623618985,9223031724623618759,9223031724623614711,9223031724623613709,9223031724623619006,9223031724623618875,9223031724623617952,9223031724623620153,9223031724623617295,9223031724623618824,9223031724623274200,9223031724623613889,9223031724623619778,9223031724623621660,9223031724623621549,9223031724623622735,9223031724623619219,9223031724623620445,9223031724623618902,9223031724623621022,9223031724623619114,9223031724623616212,9223031724623623410,9223031724623621251,9223031724623617424,9223031724623622686,9223031724623624261,9223031724623624528,9223031724623624449,9223031724623620567,9223031724623625145,9223031724623626928,9223031724623626806"
2c67486a-b841-49ba-8526-9a39aecd2243,1656955447521,6477575841608153088,Non-Logged,9223031724623626549,3,"9223031724623626928-0,9223031724623624454-0,9223031724623626549-1,9223031724623625665-0,9223031724623624449-0,9223031724623625054-0,9223031724623624675-0,9223031724623626650-0,9223031724623626789-0,9223031724623625179-0",42,"9223031724623613282,9223031724623613489,9223031724623614225,9223031724623611707,9223031724623610204,9223031724623610131,9223031724623613169,9223031724623615630,9223031724623614834,9223031724623614711,9223031724623614922,9223031724623613937,9223031724623618908,9223031724623619518,9223031724623618973,9223031724623619189,9223031724623619181,9223031724623620448,9223031724623617046,9223031724623620464,9223031724623621127,9223031724623620603,9223031724623620445,9223031724623622893,9223031724623623370,9223031724623618875,9223031724623623700,9223031724623623912,9223031724623623836,9223031724623624617,9223031724623625145,9223031724623625573,9223031724623625951,9223031724623623970,9223031724623625374,9223031724623624168,9223031724623625544,9223031724623625753,9223031724623625391,9223031724623626505,9223031724623626082,9223031724623626826"
28cc77fe-f375-4abe-8cf8-9f14795a9dbb,1656955683061,2442856837494445953,Non-Logged,9223031724623625665,3,"9223031724623625145-0,9223031724623624454-0,9223031724623625665-1,9223031724623624675-0,9223031724623625054-0,9223031724623626549-0,9223031724623625179-0,9223031724623624954-0,9223031724623623912-0,9223031724623625047-0",41,"9223031724623614754,9223031724623609690,9223031724623588706,9223031724623537768,9223031724623578916,9223031724623613664,9223031724623613795,9223031724623504857,9223031724623612584,9223031724623616330,9223031724623614900,9223031724623617490,9223031724623618575,9223031724623618255,9223031724623619062,9223031724623613882,9223031724623619114,9223031724623616870,9223031724623617450,9223031724623617670,9223031724623618875,9223031724623621660,9223031724623621512,9223031724623621306,9223031724623623048,9223031724623620445,9223031724622692737,9223031724623623452,9223031724623622735,9223031724623623924,9223031724623623974,9223031724623622720,9223031724623501752,9223031724623622812,9223031724623624449,9223031724623624261,9223031724623614885,9223031724623624451,9223031724623626482,9223031724623626978,9223031724623625753"
